id,crewdos,return,title,revenue,budget,year
42150,Francesco Rosi,0,Three Brothers,0,0,1981
289010,Jan Ruzicka,0,Die Frau des FrisÃ¶rs,0,0,2008
366044,Michael Verhoeven,,,,,1900
147846,Jean de Limur,0,The Letter,0,0,1929
27358,Rick Popko,0,Monsturd,0,0,2003
27358,Dan West,0,Monsturd,0,0,2003
22907,John Luessenhop,2.157990469,Takers,69055695,32000000,2010
53256,Tom Tykwer,0,Three,2611555,0,2010
59065,Ken Loach,0,Route Irish,0,0,2011
41593,Gabriele Salvatores,0,"Quo vadis, baby?",0,0,2005
12840,Zabou Breitman,0,The Man of My Life,0,0,2006
169842,Alexander Korda,0,The Squall,0,0,1929
55756,Ere Kokkonen,0,Sergeant KÃ¶rmy and the Marshall's Stick,0,0,1990
55759,Ere Kokkonen,0,VÃ¤Ã¤peli KÃ¶rmy ja kahtesti laukeava,0,0,1997
114514,John Korty,0,Who Are the DeBolts? And Where Did They Get Nineteen Kids?,0,0,1977
126517,Mikio Naruse,0,Street Without End,0,0,1934
12513,Robert GuAdiguian,0,Marie-Jo and Her 2 Lovers,0,0,2002
73884,Toe Yuen,0,My Life as McDull,0,0,2001
32893,Tony Hickman,0,Broken Windows,0,0,2008
60302,K Asher Levin,0,"Cougars, Inc.",0,1000000,2011
52605,Joseph Graham,0,Strapped,0,0,2010
38317,Frank Coraci,2.123159488,Zookeeper,169852759,80000000,2011
51540,Seth Gordon,3.342857143,Horrible Bosses,117000000,35000000,2011
41360,Sandy Collora,0,Hunter Prey,0,425000,2009
65509,David M Rosenthal,0,See This Movie,0,0,2004
49013,John Lasseter,2.79926198,Cars 2,559852396,200000000,2011
49013,Brad Lewis,2.79926198,Cars 2,559852396,200000000,2011
96394,Joseph Losey,0,King and Country,0,0,1964
64158,John Guillermin,0,Guns at Batasi,0,0,1964
25867,Priyadarshan,0,De Dana Dan,0,0,2009
58257,Ken Russell,0,Savage Messiah,0,0,1972
72449,Blake Edwards,0,The Carey Treatment,0,0,1972
63197,Michael Goi,0,Megan is Missing,0,0,2011
66113,Simone North,0,In Her Skin,0,7000000,2009
52239,Clarence Brown,0,Possessed,0,0,1931
30645,John Waters,0,Mondo Trasho,0,2100,1969
45215,Jean Renoir,0,Swamp Water,0,0,1941
108923,Harold S Bucquet,1.635014837,The Mysterious Lady,551,337,1928
108923,Fred Niblo,1.635014837,The Mysterious Lady,551,337,1928
45657,John Carpenter,0.0498974,The Ward,498974,10000000,2010
48627,Norman Taurog,0,Room for One More,0,0,1952
41339,Stephanie Soechtig,0,Tapped,0,0,2009
41339,Jason Lindsey,0,Tapped,0,0,2009
63144,Andrew Rossi,0,Page One: Inside the New York Times,429766,0,2011
109258,Mark Robson,0,Bright Victory,0,0,1951
109251,Gilbert Cates,0,The Promise,0,0,1979
29577,Walter Lang,0,On the Riviera,0,0,1951
83989,Irving Cummings,0,In Old Arizona,0,0,1928
24792,Vanessa Gould,0,Between the Folds,0,0,2008
44990,Daryl Wein,0,Breaking Upwards,0,0,2009
26699,Archie Mayo,0,The Doorway to Hell,0,0,1930
45014,Dover Koshashvili,0,Anton Chekhov's The Duel,0,0,2010
20055,Amanda Gusack,0,The Betrayed,0,3500000,2008
61537,Jeffrey Donovan,0,Burn Notice: The Fall of Sam Axe,0,0,2011
19434,Gary Nelson,0,Murder in Coweta County,0,0,1983
37560,Bill Karn,0,Door-to-Door Maniac,0,0,1961
57965,Cristiano Bortone,0,Red Like the Sky,0,0,2006
86262,Hong Sangsoo,0,Like You Know It All,0,0,2009
39840,Florin Azerban,0,"If I Want to Whistle, I Whistle",0,0,2010
37832,BenoAt DelApine,0,Mammuth,0,0,2010
37832,Gustave de Kervern,0,Mammuth,0,0,2010
61814,FrAdAric Fonteyne,0,Gilles' Wife,0,0,2004
52188,Zeki Demirkubuz,0,The Waiting Room,0,0,2004
45690,Vilgot SjAman,0,I Am Curious (Blue),0,0,1968
80294,Lynne Stopkewich,0,Suspicious River,0,0,2000
12432,Ferzan Ozpetek,0,A Perfect Day,0,0,2008
1482,Nick Gomez,0,Laws of Gravity,0,0,1992
40047,John Carpenter,0,Elvis,0,2100000,1979
98060,Ermanno Olmi,0,Time Stood Still,0,0,1960
63297,Cole S McKay,0,200 MPH,0,0,2011
68200,Susan Saladoff,0,Hot Coffee,0,0,2011
94725,Charles Burnett,0,To Sleep with Anger,0,0,1990
95482,Lee Changdong,0,Green Fish,0,0,1997
67236,Bertrand Bonello,0,Tiresia,0,0,2003
262296,Pierre Perrault,0,Acadia Acadia?!?,0,0,1971
262296,Michel Brault,0,Acadia Acadia?!?,0,0,1971
288153,Grzegorz KrAlikiewicz,0,Killing Auntie,0,0,1985
35954,Edward Dmytryk,0,Cornered,0,0,1945
42516,KAroly Makk,0,Love,0,0,1971
32691,JeanLuc Godard,0,Nouvelle Vague,0,0,1990
54690,Hong Sangsoo,0,Virgin Stripped Bare by Her Bachelors,0,0,2000
37189,Aric Rohmer,0,Four Adventures of Reinette and Mirabelle,0,0,1987
177697,Wolfgang Groos,0,Hangtime,0,0,2009
24189,Gianni Amelio,0,The Missing Star,0,0,2006
96105,Robert Veze,0,Bikini Summer,0,0,1991
109048,PenEk Ratanaruang,0,Transistor Love Story,0,0,2001
21959,Katsuhiro Atomo,0,Mushi-Shi: The Movie,0,0,2006
68029,Indra Kumar,0,Double Dhamaal,0,0,2011
60897,Andrew Beall,0,"Happiness Is a Warm Blanket, Charlie Brown",0,0,2011
60897,Frank Molieri,0,"Happiness Is a Warm Blanket, Charlie Brown",0,0,2011
67109,Abhinay Deo,4.409535452,Delhi Belly,18035000,4090000,2011
193065,Jean BenoAtLAvy,0,Ballerina,0,0,1937
38645,Ellen Seidler,0,And Then Came Lola,0,0,2009
38645,Megan Siler,0,And Then Came Lola,0,0,2009
49594,Kilian Manning,0,Snowblind,0,300000,2010
118116,Xavi Puebla,0,Welcome to Farewell-Gutmann,0,0,2008
44480,Clyde Geronimi,0,Education for Death,0,0,1943
71982,Joseph Sargent,0,Streets of Laredo,0,0,1995
84922,Ken Russell,0,Mahler,0,0,1974
59860,Thomas Bezucha,0.87125,Monte Carlo,17425000,20000000,2011
55895,Dana Adam Shapiro,0,Monogamy,0,1000000,2010
4641,Paul Hoen,0,Read It and Weep,0,0,2006
16900,Keith Cossrow,0,Truth In 24,0,0,2008
16900,Bennett Viseltear,0,Truth In 24,0,0,2008
66195,Nick Tomnay,0,The Perfect Host,14870,0,2010
12445,David Yates,10.736,Harry Potter and the Deathly Hallows: Part 2,1342000000,125000000,2011
65058,Rodman Flender,0,Conan O'Brien Can't Stop,223959,0,2011
64690,Nicolas Winding Refn,5.203655,Drive,78054825,15000000,2011
53404,Alain Corneau,0,Love Crime,0,0,2010
60899,Ingmar Bergman,0,Brink of Life,0,0,1958
33765,John Schlesinger,0,A Kind of Loving,0,0,1962
58882,Wayne Wang,9.941651431,Snow Flower and the Secret Fan,1332231,134005,2011
1771,Joe Johnston,2.646926957,Captain America: The First Avenger,370569774,140000000,2011
27984,Meiert Avis,0,Far from Home,0,0,1989
41872,John McNaughton,0,Girls in Prison,0,0,1994
50646,Glenn Ficarra,2.85702394,"Crazy, Stupid, Love.",142851197,50000000,2011
50646,John Requa,2.85702394,"Crazy, Stupid, Love.",142851197,50000000,2011
80613,Carlos Sorin,0,"Eversmile, New Jersey",0,0,1989
72447,Richard Fleischer,0,The Last Run,0,0,1971
134168,Ken Annakin,0,Trio,0,0,1950
134168,Harold French,0,Trio,0,0,1950
134168,Roy Goddard,0,Trio,0,0,1950
100010,Frank Borzage,0,Flight Command,0,0,1940
142876,Tay Garnett,0,Cheers For Miss Bishop,0,0,1941
115425,Cecil B DeMille,0,The Buccaneer,0,0,1938
51828,Lone Scherfig,3.959295533,One Day,59389433,15000000,2011
62522,Russ Parr,0,35 and Ticking,0,0,2011
63287,Lori Petty,0,The Poker House,0,0,2008
27588,Tyler Oliver,0,Forget Me Not,0,0,2009
74946,Peter Medek,0,Feast of All Saints,0,0,2001
62749,Richard Wallace,0,Bombardier,0,0,1943
45801,Robert Stevenson,0,Joan of Paris,0,0,1942
85367,Arnold Laven,0,Vice Squad,0,0,1953
67913,John Michael McDonagh,3.260045667,The Guard,19560274,6000000,2011
66942,Leon Ford,0,Griff the Invisible,0,2902660,2011
59115,John Pogue,0,Quarantine 2: Terminal,0,4000000,2011
62106,Robert Stone,0,Earth Days,0,1200000,2009
72558,Ragnar Bragason,0,Children,0,0,2006
51162,Stephen Anderson,0.482,Winnie the Pooh,14460000,30000000,2011
51162,Don Hall,0.482,Winnie the Pooh,14460000,30000000,2011
55632,Barry W Blaustein,0,Peep World,10967,0,2010
65599,Lucky McKee,0,The Woman,0,0,2011
91891,Vernon Zimmerman,0,The Unholy Rollers,0,0,1972
58897,Metin Erksan,0,Dry Summer,0,0,1963
28480,FW Murnau,0,Phantom,0,0,1922
8897,Philippe Garrel,0,Frontier of the Dawn,0,0,2008
56653,Philippe Grandrieux,0,Sombre,0,0,1998
59566,Norman Foster,0,"Think Fast, Mr. Moto",0,0,1937
30873,Laura Gabbert,0,No Impact Man,0,0,2009
54540,Alex Zamm,0,Beverly Hills Chihuahua 2,12000000,0,2011
42463,Claude Chabrol,0,Wedding in Blood,0,0,1973
42481,Wim Wenders,0.000243902,The Goalie's Anxiety at the Penalty Kick,100,410000,1972
8888,Caroline Link,0,A Year Ago in Winter,0,0,2008
46772,MiklAs JancsA,0,"Electra, My Love",0,0,1974
47251,Valerio Zurlini,0,Indian Summer,0,0,1972
86655,Allan King,0,A Married Couple,0,0,1969
31303,Claude Chabrol,0,Betty,0,0,1992
28039,Chang Cheh,0,The New One-Armed Swordsman,0,0,1971
46995,David Lean,0,Madeleine,0,0,1950
60785,Pang Hocheung,0,Exodus,0,0,2007
230680,Franziska Meletzky,0,Nachbarinnen,0,0,2004
57389,Michelangelo Frammartino,0,Four Times,0,0,2010
26242,Samuel Fuller,0,Park Row,0,0,1952
65016,Catherine Breillat,0,The Sleeping Beauty,0,0,2010
13931,Pete Docter,0,Mike's New Car,0,0,2002
13931,Roger Gould,0,Mike's New Car,0,0,2002
44117,Robert Iscove,0,Without Warning,0,0,1994
63736,Christopher Ray,0,Almighty Thor,0,0,2011
94716,Anthony Asquith,0,A Cottage on Dartmoor,0,0,1929
41513,Raja Gosnell,5.124993845,The Smurfs,563749323,110000000,2011
61724,Scott Owen Moore,0,Reparando,0,0,2010
48453,Rodrigo CortAs,0,The Contestant,0,0,2007
48612,Elia Kazan,0,The Arrangement,0,0,1969
67636,Simon Wincer,0,Comanche Moon,0,0,2008
43935,Kevin Munroe,0.2317031,Dylan Dog: Dead of Night,4634062,20000000,2011
12446,Safy Nebbou,0,Angel of Mine,0,0,2008
80210,Stephen K Bannon,0,The Undefeated,0,1000000,2011
17086,Martha Fiennes,0,Chromophobia,0,10000000,2005
50544,Will Gluck,4.299536143,Friends with Benefits,150483765,35000000,2011
51735,Theo Angelopoulos,0,The Dust of Time,0,0,2008
47116,DuAan TranA�Ak,0,The Winner,0,0,1979
107246,James Toback,0,Exposed,0,0,1983
50072,Frank Capra,0,Forbidden,0,0,1932
68412,Eric Mendelsohn,0,3 Backyards,0,0,2010
69794,Ed GassDonnelly,0,Small Town Murder Songs,0,0,2010
70192,George Sherman,0,Count Three and Pray,0,0,1955
111678,Leo McCarey,0,"Rally 'Round the Flag, Boys!",0,0,1958
50004,Emilio AragAn,0,Paper Birds,0,0,2010
20268,Bruno Barreto,0,Last Stop 174,0,4700000,2008
68174,Katherine Brooks,0,Waking Madison,0,0,2011
49847,Andrew Cull,0,The Possession of David O'Reilly,0,0,2010
49847,Steve Isles,0,The Possession of David O'Reilly,0,0,2010
22093,JuliAn HernAndez,0,Broken Sky,0,0,2006
12819,Ben Gluck,1.965,Alpha and Omega,39300000,20000000,2010
12819,Anthony Bell,1.965,Alpha and Omega,39300000,20000000,2010
85640,Hall Bartlett,0,The Caretakers,0,0,1963
121903,Henry King,0,Tender Is the Night,0,0,1962
141055,Jeff Conaway,0,Bikini Summer II,0,0,1992
83105,Charles Jarrott,0,The Boy in Blue,0,0,1986
33927,Christopher Coppola,0.0000018,Deadfall,18,10000000,1993
92311,Gilbert Cates,0,"Summer Wishes, Winter Dreams",0,0,1973
43792,Norman Z McLeod,0,Lady Be Good,0,0,1941
43792,Busby Berkeley,0,Lady Be Good,0,0,1941
76382,Tay Garnett,0,Eternally Yours,0,0,1939
47854,Andrew Lau,0,Legend of the Fist: The Return of Chen Zhen,48398,0,2010
138341,Mervyn LeRoy,0,Big City Blues,0,0,1932
126922,William Dieterle,0,Lawyer Man,0,0,1933
55846,Elliott Lester,0.047028681,Blitz,741875,15774948,2011
189005,Norman Z McLeod,0,Pennies from Heaven,0,0,1936
13254,Simon Rumley,0,The Living and the Dead,0,0,2006
117401,Bethany Rooney,0,She Cried No,0,0,1996
44257,David Lynch,0,Industrial Symphony No. 1: The Dream of the Brokenhearted,0,0,1990
54384,Miguel Gomes,0,Our Beloved Month of August,0,0,2008
67404,Andrei Ujica,0,The Autobiography of Nicolae Ceausescu,0,0,2010
57403,RaAl Ruiz,0,Mysteries of Lisbon,0,2500000,2010
86261,Hong Sangsoo,0,Oki's Movie,0,0,2010
90511,Frederick Wiseman,0,Welfare,0,0,1975
45839,Clay Weiner,0,FRED: The Movie,0,0,2010
19178,Claude AutantLara,0,Four Bags Full,0,0,1956
128395,Ousmane Sembene,0,EmitaÃ¯,0,0,1971
45765,Antonio Naharro,0,Me Too,0,0,2009
45765,A�lvaro Pastor,0,Me Too,0,0,2009
88562,Masahiro Shinoda,0,Assassination,0,0,1964
24923,Willard Huyck,0,Messiah of Evil,0,0,1973
24923,Gloria Katz,0,Messiah of Evil,0,0,1973
91208,Rupert Hughes,0,Souls for Sale,0,0,1923
57361,Na Hongjin,0,The Yellow Sea,0,0,2010
95956,Fred Niblo,0,The Temptress,0,0,1926
46920,Daniele Luchetti,0,La nostra vita,0,0,2010
36956,Silvio Soldini,0,Come Undone,0,0,2010
43338,Luis BuAuel,0,Illusion Travels by Streetcar,0,0,1954
51851,Emmanuel Mouret,0,Change of Address,0,0,2006
54326,Lee KangSheng,0,"Help Me, Eros",0,0,2007
191060,Johan van der Keuken,0,The Eye Above the Well,0,0,1988
38937,Pauly Shore,0,Adopted,0,0,2009
8462,GW Pabst,0,The Joyless Street,0,0,1925
35008,Lucas Belvaux,0,Rapt,0,0,2009
47855,Sergei Bodrov,0,Bear's Kiss,0,0,2002
47324,Youssef Chahine,0,Cairo Station,0,0,1958
51010,Andrzej Wajda,0,Sweet Rush,0,0,2009
56810,JosA Luis Cuerda,0,The Blind Sunflowers,0,0,2008
77546,Thorold Dickinson,0,The Queen of Spades,0,0,1949
14688,DaniAle Thompson,0,Change of Plans,0,0,2009
59968,Jesse Peretz,1.7273593,Our Idiot Brother,17273593,10000000,2011
105158,William KL Dickson,0,Edison Kinetoscopic Record of a Sneeze,0,0,1895
38638,Maya Deren,0,Divine Horsemen: The Living Gods of Haiti,0,0,1985
38638,Cherel Ito,0,Divine Horsemen: The Living Gods of Haiti,0,0,1985
38638,Teiji Ito,0,Divine Horsemen: The Living Gods of Haiti,0,0,1985
63849,Yasemin Samdereli,0,Almanya: Welcome to Germany,0,0,2011
11110,Dror Shaul,0,Sweet Mud,0,0,2006
65673,Martin Scorsese,0,A Letter to Elia,0,0,2010
65673,Kent Jones,0,A Letter to Elia,0,0,2010
78381,Francis Ford Coppola,0,Twixt,0,7000000,2011
39806,Marc Forby,0.085722111,Princess Kaiulani,771499,9000000,2010
54220,Godfrey Reggio,0,Anima Mundi,0,0,1992
209802,Jonathan Demme,0,SUBWAYStories: Tales from the Underground,0,0,1997
209802,Craig McKay,0,SUBWAYStories: Tales from the Underground,0,0,1997
209802,Bob Balaban,0,SUBWAYStories: Tales from the Underground,0,0,1997
209802,Ted Demme,0,SUBWAYStories: Tales from the Underground,0,0,1997
209802,Abel Ferrara,0,SUBWAYStories: Tales from the Underground,0,0,1997
209802,Julie Dash,0,SUBWAYStories: Tales from the Underground,0,0,1997
209802,Alison Maclean,0,SUBWAYStories: Tales from the Underground,0,0,1997
209802,Seth Zvi Rosenfeld,0,SUBWAYStories: Tales from the Underground,0,0,1997
209802,Patricia Benoit,0,SUBWAYStories: Tales from the Underground,0,0,1997
209802,Lucas Platt,0,SUBWAYStories: Tales from the Underground,0,0,1997
51620,Roel ReinA,0,Death Race 2,0,7000000,2010
53146,Assaf Bernstein,0,The Debt,0,0,2007
13070,Alexandra Lipsitz,0,Air Guitar Nation,0,0,2006
70821,Charles BinamA,0,Cyberbully,0,0,2011
70342,Michael Rapaport,0,Beats Rhymes & Life: The Travels of A Tribe Called Quest,0,0,2011
52350,Pascal RabatA,0,Wandering Streams,0,0,2010
63943,Andy de Emmony,1.007654474,West Is West,3867000,3837625,2010
25894,Richard Thorpe,0,Above Suspicion,0,0,1943
120932,Joseph H Lewis,0,Desperate Search,0,0,1952
61791,Rupert Wyatt,5.192045,Rise of the Planet of the Apes,482860185,93000000,2011
51993,Azazel Jacobs,0,Terri,144633,0,2011
101653,John Sturges,0,The Magnificent Yankee,0,0,1950
133781,John G Avildsen,0,Happy New Year,41232,0,1987
64318,WS Van Dyke,0,Hide-Out,0,0,1934
29399,William Castle,0,Shanks,0,0,1974
35257,Jimmy T Murakami,0,Christmas Carol: The Movie,0,0,2001
28793,Rupert Glasson,0,Coffin Rock,0,0,2009
26479,Forest Whitaker,0,Strapped,0,0,1993
92465,Mika Kemmo,0,Ponterosa,0,350000,2001
92465,Pasi Kemmo,0,Ponterosa,0,350000,2001
120995,Maurice Schwartz,0,Tevye,0,0,1939
49520,David Dobkin,1.450969942,The Change-Up,75450437,52000000,2011
46558,NicolAs Entel,0,Sins of My Father,0,0,2009
29496,JoaquAn Luis Romero Marchent,0,Cut-Throats Nine,0,0,1972
324011,Rod Hardy,0,The Yearling,0,0,1994
50014,Tate Taylor,4.97088496,The Help,124272124,25000000,2011
62206,Ruben Fleischer,1.448122857,30 Minutes or Less,40547440,28000000,2011
56697,Edith Carlmar,0,Fools in the Mountains,0,0,1957
52991,Leo McCarey,0,My Son John,0,0,1952
81829,F Richard Jones,0,Bulldog Drummond,0,550000,1929
185197,Curtis Bernhardt,0,The Merry Widow,0,0,1952
104602,Blake Edwards,0,High Time,0,0,1960
80771,Norman Z McLeod,0,There Goes My Heart,0,0,1938
67675,Kevin Tancharoen,2.073693111,Glee: The Concert Movie,18663238,9000000,2011
46584,Jacob Tierney,0,The Trotsky,0,6400000,2009
11604,JArAme Salle,0,Anthony Zimmer,0,0,2005
111623,William A Seiter,0,The Richest Girl in the World,0,0,1934
90395,David Butler,0,Just Imagine,0,0,1930
59435,Marilyn Agrelo,0,An Invisible Sign,1279,0,2010
56832,Shinsuke Sato,0,Gantz,0,0,2011
36242,Takashi Miike,0,Blues Harp,0,0,1998
41387,Stephen Chow,0,From Beijing with Love,0,0,1994
41387,Lee LikChi,0,From Beijing with Love,0,0,1994
52846,Mitchell Leisen,0,The Lady Is Willing,0,0,1942
50722,Margarethe von Trotta,0,Vision â From the Life of Hildegard von Bingen,0,0,2009
82688,Gereon Wetzel,0,El Bulli: Cooking in Progress,0,0,2011
39413,Jean Becker,0,My Afternoons with Margueritte,0,0,2010
9295,Gregor Schnitzler,0,Soloalbum,0,0,2003
55779,Steven Quale,3.359311553,Final Destination 5,157887643,47000000,2011
51384,Nicholas Fackler,0,"Lovely, Still",0,0,2008
60309,Robert Redford,0.619152,The Conspirator,15478800,25000000,2010
55465,Todd StraussSchulson,1.862484842,A Very Harold & Kumar Christmas,35387212,19000000,2011
35030,Luis BuAuel,0,The Young One,0,0,1960
31398,Sergiu Nicolaescu,0,Michael the Brave,0,0,1970
43120,Richard E Cunha,0,Missile to the Moon,0,65000,1958
38774,Norman Foster,0,Mr. Moto Takes a Chance,0,0,1938
29484,Norman Foster,0,Mysterious Mr. Moto,0,0,1938
88271,YasujirA� Ozu,0,Where Now Are the Dreams of Youth?,0,0,1932
40794,Ferzan Ozpetek,1.174316429,Loose Cannons,8220215,7000000,2010
62385,Nobuhiko Abayashi,0,The Little Girl Who Conquered Time,0,0,1983
162453,Darezhan Omirbayev,0,KaÃ¯rat,0,0,1992
42973,Caroline Bottaro,0,Queen to Play,1056938,0,2009
77922,George SchnAevoigt,0,Laila,0,0,1929
35802,Richard Friedenberg,0,Suzanne's Diary for Nicholas,0,0,2005
47261,Pablo Trapero,0,Carancho,0,0,2010
56288,Robert Rodriguez,3.169048519,Spy Kids: All the Time in the World,85564310,27000000,2011
73930,JoAo CAsar Monteiro,0,Recollections of the Yellow House,0,0,1989
105287,Emir Kusturica,0,Super 8 Stories,0,0,2001
117412,YasujirA� Ozu,0,Passing Fancy,0,0,1933
98635,YasujirA� Ozu,0,What Did the Lady Forget?,0,0,1937
111960,Ken Annakin,1.063968272,Miranda,834332,784170,1948
42692,Bo Widerberg,0,Elvira Madigan,0,0,1967
64964,Benedek Fliegauf,0,Forest,0,0,2003
46998,Yorgos Noussias,0,Evil - In the Time of Heroes,0,0,2009
46261,Troy Nixey,1.47972672,Don't Be Afraid of the Dark,36993168,25000000,2010
58151,Craig Gillespie,1.466013941,Fright Night,24922237,17000000,2011
55420,Mike Cahill,17.76935,Another Earth,1776935,100000,2011
104251,ShAji Terayama,0,Pastoral: To Die in the Country,0,0,1974
22857,Kari VAAnAnen,0,The Classic,0,0,2001
60375,Aki KaurismAki,0,Rocky VI,0,0,1986
44835,Spencer Susser,0.054706571,Hesher,382946,7000000,2010
49913,AdriAn Caetano,0,Bolivia,0,0,2001
100776,DA Pennebaker,0,Company: Original Cast Album,0,0,1970
21786,Roar Uthaug,0,Cold Prey,0,0,2006
33470,Martin Scorsese,0,American Boy: A Profile of: Steven Prince,0,155000,1978
52015,Jim Mickle,0.051146154,Stake Land,33245,650000,2010
58492,Morgan Spurlock,0,The Greatest Movie Ever Sold,621951,0,2011
84880,Herbert Ponting,0,The Great White Silence,0,0,1924
48289,John Madden,2.2818184,The Debt,45636368,20000000,2010
62835,Olivier Megaton,1.52414635,Colombiana,60965854,40000000,2011
55244,Richard Press,0,Bill Cunningham New York,1339650,0,2010
80382,Alan Bridges,0,The Hireling,0,0,1973
421510,Martin Scorsese,0,Street Scenes,0,0,1970
43942,Heidi Ewing,0.034578333,Freakonomics,103735,3000000,2010
43942,Rachel Grady,0.034578333,Freakonomics,103735,3000000,2010
43942,Morgan Spurlock,0.034578333,Freakonomics,103735,3000000,2010
43942,Seth Gordon,0.034578333,Freakonomics,103735,3000000,2010
43942,Alex Gibney,0.034578333,Freakonomics,103735,3000000,2010
43942,Eugene Jarecki,0.034578333,Freakonomics,103735,3000000,2010
18634,James Bai,0,Puzzlehead,0,500000,2005
29491,Waris Hussein,0,The Possession of Joel Delaney,0,1300000,1972
109235,Norman Z McLeod,0,The Kid from Brooklyn,0,0,1946
4938,Anthony Mann,0,The Last Frontier,0,0,1955
76121,Phil Karlson,0,Tight Spot,0,0,1955
63311,Pedro AlmodAvar,0.444219538,The Skin I Live In,5774854,13000000,2011
20441,Martin Barnewitz,0,The Messengers 2: The Scarecrow,0,0,2009
121530,Nils Malmros,0,Boys,0,0,1977
17974,Pietro Germi,0,"The Birds, the Bees and the Italians",0,0,1965
59392,Fernando Fragata,0,Backlight,0,0,2010
15052,David Ondaatje,0,The Lodger,0,0,2009
64832,Jay Anania,0,Shadows & Lies,0,0,2010
64320,Jacob Tierney,0,Good Neighbours,0,0,2011
44750,Jim Strouse,0,The Winning Season,0,0,2009
37430,Marcus Nispel,0.5421669,Conan the Barbarian,48795021,90000000,2011
50023,Omar Naim,0,Dead Awake,0,3500000,2010
51588,Joe Nussbaum,1.26625,Prom,10130000,8000000,2011
57211,Alex Gibney,0,Magic Trip,0,0,2011
57211,Alison Ellwood,0,Magic Trip,0,0,2011
11388,Michael Polish,0,Stay Cool,0,4500000,2009
16335,Gilles PaquetBrenner,0,Walled In,0,10000000,2009
52725,Velcrow Ripper,0,Fierce Light: When Spirit Meets Action,0,1180000,2008
53437,Zachary Levy,0,Strongman,0,0,2011
52338,James Keach,0,Waiting for Forever,0,0,2010
69292,Wesley Barry,0,The Creation of the Humanoids,0,0,1962
63721,Wong Jing,0,Future Cops,0,0,1993
15425,Mark Young,0,Tooth and Nail,0,0,2007
53520,Tsai Mingliang,0,Face,0,0,2009
69765,Michel Brault,0,Orders,0,0,1974
27986,Stephen Roberts,0,The Story of Temple Drake,0,0,1933
63579,James Marsh,0,Project Nim,0,0,2011
109008,Mervyn LeRoy,0,Escape,0,0,1940
11248,Christopher Menaul,0,Fatherland,0,0,1994
21141,William Dear,0,Simon Says,0,0,2006
52685,Serge Rodnunsky,0,Chill,0,850000,2007
40016,James Nguyen,0,Birdemic: Shock and Terror,0,0,2010
100794,Ermanno Olmi,0,"Walking, Walking",0,0,1983
17236,Jim Wilson,0,Whirlygirl,0,0,2006
48199,JAnos SzAsz,0,Woyzeck,0,0,1994
60784,Jaap van Heusden,0,Win/Win,0,0,2010
73358,David Hare,0,Page Eight,0,0,2011
69798,Ben Palmer,0,The Inbetweeners Movie,88025781,0,2011
79775,Jud Taylor,0,The Old Man and the Sea,0,0,1990
